,Day,Lending Rate,USDC Supplied
0,2020-12-02 00:00:00.000 UTC,0.03236145827308532,10103.280622
1,2020-12-03 00:00:00.000 UTC,2.6538334906727354,472095.6732390001
2,2020-12-04 00:00:00.000 UTC,6.913974327433675,254170.07622999998
3,2020-12-05 00:00:00.000 UTC,8.722476358854992,645417.0544650002
4,2020-12-06 00:00:00.000 UTC,7.978266437275704,1529638.1786290002
5,2020-12-07 00:00:00.000 UTC,5.298398945838378,2595560.3511340003
6,2020-12-08 00:00:00.000 UTC,7.19566539328002,833360.905475
7,2020-12-09 00:00:00.000 UTC,8.850769769379884,1403285.9240519998
8,2020-12-10 00:00:00.000 UTC,7.295820649548352,499823.315353
9,2020-12-11 00:00:00.000 UTC,3.6852888077695702,509056.745988
10,2020-12-12 00:00:00.000 UTC,4.1213700755080485,114208.27593
11,2020-12-13 00:00:00.000 UTC,5.630473651744393,2841053.5682249996
12,2020-12-14 00:00:00.000 UTC,5.210857766318604,1014312.617311
13,2020-12-15 00:00:00.000 UTC,9.488367744404764,1489316.3517550002
14,2020-12-16 00:00:00.000 UTC,5.164339839994206,726127.377077
15,2020-12-17 00:00:00.000 UTC,10.142251390144839,564805.312014
16,2020-12-18 00:00:00.000 UTC,5.672634255753183,975490.5877579999
17,2020-12-19 00:00:00.000 UTC,6.509541753357048,597296.181376
18,2020-12-20 00:00:00.000 UTC,5.785698365103926,897935.0895340001
19,2020-12-21 00:00:00.000 UTC,11.90373999018017,1191310.261253
20,2020-12-22 00:00:00.000 UTC,10.548521945785684,4388090.718458
21,2020-12-23 00:00:00.000 UTC,8.116192946967885,208046.47796599998
22,2020-12-24 00:00:00.000 UTC,7.952733845810633,1074261.911801
23,2020-12-25 00:00:00.000 UTC,8.607720523726273,602965.104392
24,2020-12-26 00:00:00.000 UTC,5.715386703449628,499165.80853700003
25,2020-12-27 00:00:00.000 UTC,6.458201109178032,1053212.6286610002
26,2020-12-28 00:00:00.000 UTC,9.946791738756456,786416.9047310001
27,2020-12-29 00:00:00.000 UTC,3.5769506414686627,11189148.287403999
28,2020-12-30 00:00:00.000 UTC,6.697296096968635,7479009.971747
29,2020-12-31 00:00:00.000 UTC,5.035317848728265,5175367.096099
30,2021-01-01 00:00:00.000 UTC,5.736943169271171,4854364.982108002
31,2021-01-02 00:00:00.000 UTC,7.708678269795073,8014651.52898
32,2021-01-03 00:00:00.000 UTC,11.202380421587883,4261187.695495999
33,2021-01-04 00:00:00.000 UTC,8.941643132434374,4677124.893449999
34,2021-01-05 00:00:00.000 UTC,6.821724870870922,6981951.738115
35,2021-01-06 00:00:00.000 UTC,21.684178843032466,10721994.454408001
36,2021-01-07 00:00:00.000 UTC,8.27706269756556,9161678.685203
37,2021-01-08 00:00:00.000 UTC,9.6758356701214,6799795.71673
38,2021-01-09 00:00:00.000 UTC,8.833808108817006,5313033.093360999
39,2021-01-10 00:00:00.000 UTC,6.339493981645267,9966204.045789
40,2021-01-11 00:00:00.000 UTC,4.761094439588191,3696006.6002619993
41,2021-01-12 00:00:00.000 UTC,6.161696325318715,5658530.330887999
42,2021-01-13 00:00:00.000 UTC,5.932070491333452,5207476.916924
43,2021-01-14 00:00:00.000 UTC,6.128823910138108,9141467.421276
44,2021-01-15 00:00:00.000 UTC,8.976293951360388,2625866.9691040004
45,2021-01-16 00:00:00.000 UTC,6.761498939347589,8707288.737586001
46,2021-01-17 00:00:00.000 UTC,11.717261417055974,6048767.544662
47,2021-01-18 00:00:00.000 UTC,7.816009402537979,6382442.381795
48,2021-01-19 00:00:00.000 UTC,11.120519281869267,14104234.819944996
49,2021-01-20 00:00:00.000 UTC,9.129359910415548,3707962.1371479994
50,2021-01-21 00:00:00.000 UTC,7.2888783853648045,8981993.532967001
51,2021-01-22 00:00:00.000 UTC,9.376503242214712,11126010.681789001
52,2021-01-23 00:00:00.000 UTC,7.813394529025038,12732381.157125005
53,2021-01-24 00:00:00.000 UTC,11.383468858798455,7553385.064797
54,2021-01-25 00:00:00.000 UTC,7.857410798756122,12059590.181234
55,2021-01-26 00:00:00.000 UTC,5.7056328633381534,9046508.35802
56,2021-01-27 00:00:00.000 UTC,6.073461571480651,7118962.709854
57,2021-01-28 00:00:00.000 UTC,5.432919657514303,24134744.636891
58,2021-01-29 00:00:00.000 UTC,6.506169396548171,6907851.271861
59,2021-01-30 00:00:00.000 UTC,8.32433774648031,8587026.861771997
60,2021-01-31 00:00:00.000 UTC,8.34861734995827,10076887.666216003
61,2021-02-01 00:00:00.000 UTC,6.290526796998189,21626761.617189005
62,2021-02-02 00:00:00.000 UTC,11.974998959474702,9943713.642064
63,2021-02-03 00:00:00.000 UTC,15.189735697832036,9436547.058195
64,2021-02-04 00:00:00.000 UTC,10.931861744915862,11303408.216609
65,2021-02-05 00:00:00.000 UTC,11.899450948762786,13041090.018110001
66,2021-02-06 00:00:00.000 UTC,8.156474943125023,10293376.530317
67,2021-02-07 00:00:00.000 UTC,5.6180860046665755,5853236.569929999
68,2021-02-08 00:00:00.000 UTC,14.00077075629712,181631110.50707
69,2021-02-09 00:00:00.000 UTC,20.536971656156403,13953119.802113
70,2021-02-10 00:00:00.000 UTC,19.04634727886036,13486697.501016002
71,2021-02-11 00:00:00.000 UTC,20.01959965612239,24888028.773500003
72,2021-02-12 00:00:00.000 UTC,12.287777827778172,8480317.412820004
73,2021-02-13 00:00:00.000 UTC,8.744647073064838,18474486.620880995
74,2021-02-14 00:00:00.000 UTC,8.985371015204251,20383153.323948998
75,2021-02-15 00:00:00.000 UTC,9.327008489079702,10353745.878101
76,2021-02-16 00:00:00.000 UTC,13.967264185165492,10319404.184441999
77,2021-02-17 00:00:00.000 UTC,12.593662032820069,13765306.334343001
78,2021-02-18 00:00:00.000 UTC,16.099019688888095,16865013.447495002
79,2021-02-19 00:00:00.000 UTC,10.603297014171773,9163456.957887001
80,2021-02-20 00:00:00.000 UTC,9.27986025853369,24490374.368312
81,2021-02-21 00:00:00.000 UTC,8.684527148566236,10859880.272707999
82,2021-02-22 00:00:00.000 UTC,7.361993787652766,28045197.659231998
83,2021-02-23 00:00:00.000 UTC,6.445721487041358,12108495.580146994
84,2021-02-24 00:00:00.000 UTC,7.424288555483196,15209010.124454003
85,2021-02-25 00:00:00.000 UTC,10.012488588267205,11726804.947978
86,2021-02-26 00:00:00.000 UTC,5.974260969886767,18873788.713462994
87,2021-02-27 00:00:00.000 UTC,5.922642034787166,5978926.495997
88,2021-02-28 00:00:00.000 UTC,5.85779578324459,44120248.967269994
89,2021-03-01 00:00:00.000 UTC,5.534714786184023,22163701.532324
90,2021-03-02 00:00:00.000 UTC,6.089634916817032,11589246.727784004
91,2021-03-03 00:00:00.000 UTC,8.597163365353966,14692438.581843996
92,2021-03-04 00:00:00.000 UTC,6.718420708444416,19050801.798668005
93,2021-03-05 00:00:00.000 UTC,5.491747759171691,7164239.859877995
94,2021-03-06 00:00:00.000 UTC,5.607529296830535,5147156.5251589995
95,2021-03-07 00:00:00.000 UTC,14.644267992742064,34297890.18421901
96,2021-03-08 00:00:00.000 UTC,13.950434050851925,48521253.55399197
97,2021-03-09 00:00:00.000 UTC,14.383226893373173,13637483.118868
98,2021-03-10 00:00:00.000 UTC,21.455703929604706,10401981.303751001
99,2021-03-11 00:00:00.000 UTC,21.54719435144377,19472568.63350699
100,2021-03-12 00:00:00.000 UTC,9.94417649230429,29845578.07039
101,2021-03-13 00:00:00.000 UTC,6.783156237248334,6235579.391562
102,2021-03-14 00:00:00.000 UTC,7.230144334522088,16210523.874108
103,2021-03-15 00:00:00.000 UTC,6.542666137476266,9843852.008772
104,2021-03-16 00:00:00.000 UTC,7.52058161624872,8972899.983409999
105,2021-03-17 00:00:00.000 UTC,9.672773725027827,6415900.150932999
106,2021-03-18 00:00:00.000 UTC,13.50195884506453,12877839.499209998
107,2021-03-19 00:00:00.000 UTC,7.908079793027054,8712590.616390003
108,2021-03-20 00:00:00.000 UTC,6.888182968760686,18744169.166119
109,2021-03-21 00:00:00.000 UTC,5.986786471314359,37485485.384501
110,2021-03-22 00:00:00.000 UTC,5.927194548238882,11323601.815266002
111,2021-03-23 00:00:00.000 UTC,6.030090450208747,7476624.627829001
112,2021-03-24 00:00:00.000 UTC,7.247630835007272,7717062.424784
113,2021-03-25 00:00:00.000 UTC,6.036259353387633,29752220.994672
114,2021-03-26 00:00:00.000 UTC,6.005566654385337,32666293.025941994
115,2021-03-27 00:00:00.000 UTC,6.761352622611318,1932310.7963319998
116,2021-03-28 00:00:00.000 UTC,8.131972539148046,8426150.619015
117,2021-03-29 00:00:00.000 UTC,6.922119490310459,13493621.227058
118,2021-03-30 00:00:00.000 UTC,7.388218766805244,6636285.547076998
119,2021-03-31 00:00:00.000 UTC,10.53190666793151,5245265.911878
120,2021-04-01 00:00:00.000 UTC,6.4593630446846495,21147320.980366997
121,2021-04-02 00:00:00.000 UTC,8.21630281679236,10856258.279094001
122,2021-04-03 00:00:00.000 UTC,14.046533363860089,10795444.353520002
123,2021-04-04 00:00:00.000 UTC,13.869687927042282,11274941.570470002
124,2021-04-05 00:00:00.000 UTC,11.556349078454325,6348677.183303001
125,2021-04-06 00:00:00.000 UTC,9.195537504214558,4145485.046408
126,2021-04-07 00:00:00.000 UTC,8.813240474282647,13077098.938229
127,2021-04-08 00:00:00.000 UTC,9.315327484439923,6346615.662816001
128,2021-04-09 00:00:00.000 UTC,8.785053040163609,6112287.289527999
129,2021-04-10 00:00:00.000 UTC,12.104101811967023,4218845.262801999
130,2021-04-11 00:00:00.000 UTC,11.604346233534553,5474094.844379
131,2021-04-12 00:00:00.000 UTC,9.815129510965658,8555052.691331001
132,2021-04-13 00:00:00.000 UTC,9.788807510007743,10635946.756386
133,2021-04-14 00:00:00.000 UTC,10.152347486487656,12681150.481255
134,2021-04-15 00:00:00.000 UTC,12.929747147972957,6331896.39422
135,2021-04-16 00:00:00.000 UTC,12.024620027121061,34116518.09873401
136,2021-04-17 00:00:00.000 UTC,8.53407659776943,10394442.095975002
137,2021-04-18 00:00:00.000 UTC,6.723350577566483,44864723.497515984
138,2021-04-19 00:00:00.000 UTC,7.0750261173177575,19659996.774917
139,2021-04-20 00:00:00.000 UTC,6.087316552967884,26093297.722361997
140,2021-04-21 00:00:00.000 UTC,6.5133791420649425,8537568.131995
141,2021-04-22 00:00:00.000 UTC,8.094883019653098,10457714.528648999
142,2021-04-23 00:00:00.000 UTC,6.273291012068989,6416836.790973
143,2021-04-24 00:00:00.000 UTC,5.653609730542069,21790957.959842
144,2021-04-25 00:00:00.000 UTC,8.041401680885238,48072851.196318015
145,2021-04-26 00:00:00.000 UTC,8.961565369010126,1031293188.8768117
146,2021-04-27 00:00:00.000 UTC,4.491405992200764,539487198.4857678
147,2021-04-28 00:00:00.000 UTC,4.016601109538209,214569271.83744797
148,2021-04-29 00:00:00.000 UTC,5.573661461079336,436915048.7975329
149,2021-04-30 00:00:00.000 UTC,6.553297480923326,411844597.2164701
150,2021-05-01 00:00:00.000 UTC,5.593435630277907,109329987.06122304
151,2021-05-02 00:00:00.000 UTC,5.047476336274332,25969892.677949995
152,2021-05-03 00:00:00.000 UTC,14.260768564259362,140892906.72256696
153,2021-05-04 00:00:00.000 UTC,8.347550689593879,184002907.51160008
154,2021-05-05 00:00:00.000 UTC,5.507695000779118,416114879.23670185
155,2021-05-06 00:00:00.000 UTC,10.353508344208906,320442572.398946
156,2021-05-07 00:00:00.000 UTC,11.009811194015406,40621585.133667
157,2021-05-08 00:00:00.000 UTC,10.031218205446724,27915556.414660998
158,2021-05-09 00:00:00.000 UTC,5.978311323701222,15967041.217659999
159,2021-05-10 00:00:00.000 UTC,7.56713457879647,32614028.718822002
160,2021-05-11 00:00:00.000 UTC,9.182538831421068,22632263.008107997
161,2021-05-12 00:00:00.000 UTC,11.505966578737711,16855272.652241997
162,2021-05-13 00:00:00.000 UTC,8.633788565379955,110064489.40103298
163,2021-05-14 00:00:00.000 UTC,8.378109368557817,157077319.69048098
164,2021-05-15 00:00:00.000 UTC,7.02822735737681,55689139.712882996
165,2021-05-16 00:00:00.000 UTC,4.618242166009643,55035616.89537501
166,2021-05-17 00:00:00.000 UTC,5.007067107315741,77132252.39855501
167,2021-05-18 00:00:00.000 UTC,3.4990928792564064,119626205.233854
168,2021-05-19 00:00:00.000 UTC,5.628146564390583,105912304.14336501
169,2021-05-20 00:00:00.000 UTC,3.2239566649962876,262055650.74819702
170,2021-05-21 00:00:00.000 UTC,2.9790916250482855,428419607.8352702
171,2021-05-22 00:00:00.000 UTC,2.9178450407946657,541334543.284544
172,2021-05-23 00:00:00.000 UTC,2.727405977976021,60382934.41901002
173,2021-05-24 00:00:00.000 UTC,2.537691051239588,167950846.78202295
174,2021-05-25 00:00:00.000 UTC,2.4722106725758635,97983360.22935897
175,2021-05-26 00:00:00.000 UTC,2.3910280382022617,115632662.59234601
176,2021-05-27 00:00:00.000 UTC,2.330038318924018,859342887.814456
177,2021-05-28 00:00:00.000 UTC,2.2654126188024155,32758609.805461004
178,2021-05-29 00:00:00.000 UTC,2.0367904115273365,571026243.3367239
179,2021-05-30 00:00:00.000 UTC,1.9614918778215735,359026325.871377
180,2021-05-31 00:00:00.000 UTC,2.001581747694214,30539356.507883
181,2021-06-01 00:00:00.000 UTC,2.049012299163783,43214944.873978004
182,2021-06-02 00:00:00.000 UTC,2.038954870257783,19300764.987488
183,2021-06-03 00:00:00.000 UTC,2.067296092925417,86306018.829324
184,2021-06-04 00:00:00.000 UTC,2.084130975676433,42840991.687255
185,2021-06-05 00:00:00.000 UTC,2.068943009308948,51366503.30488702
186,2021-06-06 00:00:00.000 UTC,2.061778671063421,16760642.104484
187,2021-06-07 00:00:00.000 UTC,2.2001974835790716,90063100.41856197
188,2021-06-08 00:00:00.000 UTC,2.269665206812348,104641777.92420296
189,2021-06-09 00:00:00.000 UTC,2.230364418921,46128414.588922985
190,2021-06-10 00:00:00.000 UTC,2.24529307169248,21144802.19354001
191,2021-06-11 00:00:00.000 UTC,2.254509137528567,23230198.291146997
192,2021-06-12 00:00:00.000 UTC,2.272583368896494,77816489.30770999
193,2021-06-13 00:00:00.000 UTC,2.27008555169617,43455286.4768
194,2021-06-14 00:00:00.000 UTC,2.2796115708025084,31865704.28007201
195,2021-06-15 00:00:00.000 UTC,2.3278170443851844,46107417.00523802
196,2021-06-16 00:00:00.000 UTC,2.3370699022206036,27767248.83538901
197,2021-06-17 00:00:00.000 UTC,2.350793534652675,73573732.71473601
198,2021-06-18 00:00:00.000 UTC,2.3129596981665412,126784022.21290699
199,2021-06-19 00:00:00.000 UTC,2.2805880772925895,76461412.08148599
200,2021-06-20 00:00:00.000 UTC,2.2396671211855614,35277886.686647
201,2021-06-21 00:00:00.000 UTC,2.1637817620265745,174282298.857216
202,2021-06-22 00:00:00.000 UTC,2.024695821011329,69863505.656515
203,2021-06-23 00:00:00.000 UTC,2.0267286389695607,57121655.627382
204,2021-06-24 00:00:00.000 UTC,2.0390637307903505,227124613.06956998
205,2021-06-25 00:00:00.000 UTC,2.0457642682609136,38622741.146175005
206,2021-06-26 00:00:00.000 UTC,2.037711686734609,8447458.262473
207,2021-06-27 00:00:00.000 UTC,2.009045318843397,44981136.58702301
208,2021-06-28 00:00:00.000 UTC,1.994036171319202,63041454.871087015
209,2021-06-29 00:00:00.000 UTC,1.9747199608114936,126175239.03839104
210,2021-06-30 00:00:00.000 UTC,2.064554548607184,40132017.628584005
211,2021-07-01 00:00:00.000 UTC,2.106526842042317,39486997.827827014
212,2021-07-02 00:00:00.000 UTC,2.099003014214583,40040391.429910004
213,2021-07-03 00:00:00.000 UTC,2.092258117241197,16840000.559217002
214,2021-07-04 00:00:00.000 UTC,2.104092848733024,19909038.735416003
215,2021-07-05 00:00:00.000 UTC,2.099317039665615,36624144.095422
216,2021-07-06 00:00:00.000 UTC,2.087674362713111,56175862.50043999
217,2021-07-07 00:00:00.000 UTC,2.0073117629957276,101637048.90846398
218,2021-07-08 00:00:00.000 UTC,1.9942807039707615,39340351.691543
219,2021-07-09 00:00:00.000 UTC,1.974798103961711,99515792.98169397
220,2021-07-10 00:00:00.000 UTC,1.9892133618985095,180729493.13233304
221,2021-07-11 00:00:00.000 UTC,2.0069159134227306,13621914.476997
222,2021-07-12 00:00:00.000 UTC,2.018784660426221,52429982.014144
223,2021-07-13 00:00:00.000 UTC,2.0396858148992116,98326250.01971403
224,2021-07-14 00:00:00.000 UTC,2.060345011365315,100507822.413755
225,2021-07-15 00:00:00.000 UTC,2.0251045190576327,523106635.78283894
226,2021-07-16 00:00:00.000 UTC,2.022072382693493,1145019093.77886
227,2021-07-17 00:00:00.000 UTC,2.205377087532961,35941302.982245006
228,2021-07-18 00:00:00.000 UTC,2.1927000367207174,29241045.59117701
229,2021-07-19 00:00:00.000 UTC,2.1667210835753092,27181806.489825018
230,2021-07-20 00:00:00.000 UTC,2.143920052221354,26112177.207629003
231,2021-07-21 00:00:00.000 UTC,2.125421157945709,31200679.570118994
232,2021-07-22 00:00:00.000 UTC,2.1332732480696213,41075653.48542001
233,2021-07-23 00:00:00.000 UTC,2.177234930326352,24004745.151769996
234,2021-07-24 00:00:00.000 UTC,2.1773353923918344,16466301.358974
235,2021-07-25 00:00:00.000 UTC,2.1704312322165866,71804382.31896402
236,2021-07-26 00:00:00.000 UTC,2.1881450981223685,58670662.89087501
237,2021-07-27 00:00:00.000 UTC,2.1944547304469473,37346029.60468
238,2021-07-28 00:00:00.000 UTC,2.19469124157737,22813766.246130005
239,2021-07-29 00:00:00.000 UTC,2.1922448692690693,39692948.686220005
240,2021-07-30 00:00:00.000 UTC,2.1947067311105695,20241019.971728
241,2021-07-31 00:00:00.000 UTC,2.2226279999825795,56894100.255557
242,2021-08-01 00:00:00.000 UTC,2.251423584806553,18809737.554803
243,2021-08-02 00:00:00.000 UTC,2.2578417549400984,31678263.37497001
244,2021-08-03 00:00:00.000 UTC,2.2274678260585024,201154116.35143197
245,2021-08-04 00:00:00.000 UTC,2.20747643560238,21843376.978391003
246,2021-08-05 00:00:00.000 UTC,2.2422471758355123,18745718.411261007
247,2021-08-06 00:00:00.000 UTC,2.3496383772889873,71756682.57038799
248,2021-08-07 00:00:00.000 UTC,2.3978211164071057,27483120.698414996
249,2021-08-08 00:00:00.000 UTC,2.4422356441377353,32642334.793888003
250,2021-08-09 00:00:00.000 UTC,2.464061279810619,377647113.027422
251,2021-08-10 00:00:00.000 UTC,2.4899798047083475,37734819.558571
252,2021-08-11 00:00:00.000 UTC,2.6005011331440375,217082843.68700907
253,2021-08-12 00:00:00.000 UTC,2.656188770522838,24493429.401566997
254,2021-08-13 00:00:00.000 UTC,2.8282093960231314,123432043.72679903
255,2021-08-14 00:00:00.000 UTC,3.039105906380131,329411238.3313149
256,2021-08-15 00:00:00.000 UTC,3.060189311096027,7200283.853068001
257,2021-08-16 00:00:00.000 UTC,3.0837554243955165,58493616.45793499
258,2021-08-17 00:00:00.000 UTC,3.07136539300189,57759340.546256
259,2021-08-18 00:00:00.000 UTC,3.1120674571494837,10500949.148786997
260,2021-08-19 00:00:00.000 UTC,3.1472092829479346,27342762.17016299
261,2021-08-20 00:00:00.000 UTC,3.689920673686701,38799274.947854
262,2021-08-21 00:00:00.000 UTC,5.994017283189075,43983234.271786
263,2021-08-22 00:00:00.000 UTC,7.1274424935436365,21940395.565984994
264,2021-08-23 00:00:00.000 UTC,7.209827076900578,127343376.01806502
265,2021-08-24 00:00:00.000 UTC,4.007148248946051,53730047.929479
266,2021-08-25 00:00:00.000 UTC,4.984853694815833,35388758.785078995
267,2021-08-26 00:00:00.000 UTC,4.08009119839293,33621553.417089
268,2021-08-27 00:00:00.000 UTC,4.20883380934616,15016821.738776
269,2021-08-28 00:00:00.000 UTC,4.865151918296885,8059299.5144030005
270,2021-08-29 00:00:00.000 UTC,5.135873943287041,14015511.471600004
271,2021-08-30 00:00:00.000 UTC,5.781252802381458,26315115.858582
272,2021-08-31 00:00:00.000 UTC,6.143919090468972,39091945.513303995
273,2021-09-01 00:00:00.000 UTC,5.156121710051467,37688439.479269
274,2021-09-02 00:00:00.000 UTC,6.827797260453307,28836403.783834998
275,2021-09-03 00:00:00.000 UTC,7.766102016705943,134107851.374897
276,2021-09-04 00:00:00.000 UTC,4.880196488965246,114917741.68508402
277,2021-09-05 00:00:00.000 UTC,3.955266713806925,24070549.1774
